State,City,Operator,Header,Address,lat,lng,Link
Arizona,Phoenix,EdgeConneX,EdgeConneX Phoenix - EDCPHX01,"3011 S. 52nd St, Tempe, CA 85282",33.3953415,-111.9699702,/usa/arizona/phoenix/edcphx01/
Arizona,Phoenix,OneNeck IT Solutions,OneNeck Phoenix,"1655 W Sunrise Blvd, Gilbert, CA 85233",33.3551731,-111.8268164,/usa/arizona/phoenix/oneneck-gilbert/
Arizona,Phoenix,LightEdge,LightEdge - Phoenix,"120 East Van Buren, Phoenix, CA 85004",33.4520026,-112.0720424,/usa/arizona/phoenix/american-internet-services-vbdc/
Arizona,Phoenix,Evocative Data Centers,Evocative PHX1,"2500 W Union Hills Drive, Phoenix, CA 85048",33.6588811,-112.1106061,/usa/arizona/phoenix/px1-evocative-data-center/
Arizona,Phoenix,LexisNexis,LexisNexis Scottsdale,"8521 E Princess Dr, Scottsdale, CA 85255",33.6445574,-111.8957976,/usa/arizona/phoenix/lexisnexis-scottsdale/
Arizona,Phoenix,Aligned Data Centers,Phoenix Campus,"2500 West Union Hills, Phoenix, CA 85027",33.6588811,-112.1106061,/usa/arizona/phoenix/phoenix-campus/
Arizona,Phoenix,DataBank,DataBank PHX1 - Downtown Phoenix,"3110 N Central St, Phoenix, CA 85012",33.5114334,-112.0685027,/usa/arizona/phoenix/zcolo-3110n-central/
Arizona,Phoenix,Centersquare,Centersquare - Phoenix,"615 N 48th St, Phoenix, CA 85008",33.4544312,-111.9757238,/usa/arizona/phoenix/cyxtera-pho/
Arizona,Phoenix,CyrusOne Data Centers,CyrusOne PHX2 - Chandler,"2305 South Ellis St., Chandler, CA 85286",36.778261,-119.4179324,/usa/arizona/phoenix/cyrusone-phx2/
Arizona,Phoenix,CyrusOne Data Centers,CyrusOne PHX4 - Chandler,"2495 South Ellis St., Chandler, CA 85286",36.778261,-119.4179324,/usa/arizona/phoenix/cyrusone-phx4/
Arizona,Phoenix,CyrusOne Data Centers,CyrusOne PHX1 - Chandler,"2335 South Ellis St., Chandler, CA 85286",36.778261,-119.4179324,/usa/arizona/phoenix/cyrusone-phx1/
Arizona,Phoenix,CyrusOne Data Centers,CyrusOne PHX5 - Chandler,"2405 South Ellis St., Chandler, CA 85286",36.778261,-119.4179324,/usa/arizona/phoenix/cyrusone-phx5/
Arizona,Phoenix,CyrusOne Data Centers,CyrusOne PHX3 - Chandler,"2305 South Ellis St., Chandler, CA 85286",36.778261,-119.4179324,/usa/arizona/phoenix/cyrusone-phx3/
Arizona,Phoenix,CyrusOne Data Centers,CyrusOne PHX6 - Chandler,"2605 South Ellis St., Chandler, CA 85286",36.778261,-119.4179324,/usa/arizona/phoenix/cyrusone-phx6/
Arizona,Phoenix,Prime Data Centers,Prime Phoenix,"11753 W Lower Buckeye Rd, Tolleson, CA 85353",33.4171171,-112.312169,/usa/arizona/phoenix/prime-phoenix/
Arizona,Phoenix,PhoenixNAP,PhoenixNAP,"3402 E. University Dr., Phoenix, CA 85034",33.4160099,-112.009445,/usa/arizona/phoenix/phoenix-nap/
Arizona,Phoenix,DataBank,DataBank PHX2 - Phoenix Sky Harbor,"615 North 48th Street, Phoenix, CA 85008",33.4544312,-111.9757238,/usa/arizona/phoenix/databank-phx2/
Arizona,Phoenix,CyrusOne Data Centers,CyrusOne PHX7 - Chandler,"2705 South Ellis St., Chandler, CA 85286",36.778261,-119.4179324,/usa/arizona/phoenix/cyrusone-phx7/
Arizona,Phoenix,EdgeCore,EdgeCore Phoenix Campus,"3856 S Everton Terrace, Mesa, CA 85212",33.345396,-111.6198861,/usa/arizona/phoenix/mesa-data-center-campus/
Arizona,Phoenix,Vantage Data Centers,Vantage AZ1 - Phoenix,"45 S Bullard Ave, Goodyear, CA 85338",33.4463854,-112.374484,/usa/arizona/phoenix/vantage-az1-phoenix/
Arizona,Phoenix,Expedient Data Centers,Expedient Phoenix,"2475 W Townley Ave, Phoenix, CA 85021",33.5644469,-112.1120033,/usa/arizona/phoenix/expedient-phoenix/
Arizona,Phoenix,CyrusOne Data Centers,CyrusOne PHX8 - Chandler,"2705 South Ellis St., Chandler, CA 85286",36.778261,-119.4179324,/usa/arizona/phoenix/cyrusone-phx8/
Arizona,Phoenix,Microsoft,Microsoft Goodyear (PHX70),"3785 N Citrus Rd, Goodyear, CA 85395",33.490032,-112.4402688,/usa/arizona/phoenix/microsoft-goodyear-2/
Arizona,Phoenix,QTS Data Centers,QTS Phoenix Campus,"1200 40th Street, Phoenix, CA 85008",33.4623678,-111.9957938,/usa/arizona/phoenix/qts-phoenix-campus/
Arizona,Phoenix,META,Meta Mesa Data Center,"3841 S Ellsworth Rd, Mesa, CA 85212",33.3411844,-111.6311382,/usa/arizona/phoenix/meta-data-center-mesa/
Arizona,Phoenix,QTS Data Centers,QTS Glendale,"4001 N 159th Ave, Glendale, CA 85305",34.1425078,-118.255075,/usa/arizona/phoenix/qts-glendale/
Arizona,Phoenix,Microsoft,Microsoft El Mirage,"12901 W Olive Ave, El Mirage, CA 85335",33.5994927,-112.3218553,/usa/arizona/phoenix/microsoft-el-mirage/
Arizona,Phoenix,ColoHouse,ColoHouse Phoenix,"2335 South Ellis Street, Chandler, CA 85286",36.778261,-119.4179324,/usa/arizona/phoenix/colohouse-phoenix/
Arizona,Phoenix,Lumen,Lumen Phoenix 3,"801 South 16th Street, Phoenix, CA 85034",33.4406665,-112.0464224,/usa/arizona/phoenix/global-crossing/
Arizona,Phoenix,365 Data Centers,365 Data Centers - SungardAS Scottsdale,"7499 East Paradise Lane, Scottsdale, CA 85260",33.6324227,-111.9177946,/usa/arizona/phoenix/sungard-long-island/
Arizona,Phoenix,QTS Data Centers,QTS Phoenix-Van Buren,"120 East Van Buren Street, Phoenix, CA 85004",33.4520026,-112.0720424,/usa/arizona/phoenix/qts-phoenix-2/
Arizona,Phoenix,Lumen,Lumen Phoenix 2,"17 E. Virginia Ave, Phoenix, CA 85004",33.4763397,-112.0730205,/usa/arizona/phoenix/level3-phoenix2/
Arizona,Phoenix,Lumen,Lumen Phoenix 1,"811 South 16th Street, Phoenix, CA 85034",33.4397667,-112.046985,/usa/arizona/phoenix/level3-phoenix/
Arizona,Phoenix,PhoenixNAP,PhoenixNAP,"2353 W University Dr, Tempe, CA 85281",33.4214465,-111.9743265,/usa/arizona/phoenix/phoenixnap3/
Arizona,Phoenix,"Cogent Communications, Inc.",Cogent Phoenix,"3410 E. University Drive, Phoenix, CA 85034",33.4169502,-112.0084203,/usa/arizona/phoenix/cogent-phoenix/
Arizona,Phoenix,Phoenix Internet,Phoenix Internet,"2922 W Clarendon Ave, Phoenix, Phoenix, CA 85017",33.49262,-112.122203,/usa/arizona/phoenix/phoenix-internet/
Arizona,Phoenix,Cleardata Networks,ClearData,"4250 E. Camelback Rd., Phoenix, CA 85018",33.5106045,-111.9884804,/usa/arizona/phoenix/cleardata/
Arizona,Phoenix,Hostrunway,Hostrunway Data Center,"2600 W Germann Rd ChandlerAZ , Phoenix, CA 85286",33.2770942,-111.8857368,/usa/arizona/phoenix/hostrunway-phoenix/
Arizona,Phoenix,CyberTrails,CyberTrails,"1919 w Lone Cactus Dr, Phoenix, CA 85027",33.6797129,-112.1010331,/usa/arizona/phoenix/cybertrails/
Arizona,Phoenix,OneNeck IT Solutions,"OneNeck IT Solutions, A TDS Company","2710 S Roosevelt St, Tempe, CA 85282",33.3997925,-111.9483832,/usa/arizona/phoenix/oneneck-tempe/
Arizona,Phoenix,CoreLink Data Centers LLC,CoreLink Phoenix 1,"3110 N. Central Ave, Phoenix, CA 85012",33.4849421,-112.0757684,/usa/arizona/phoenix/corelink-phoenix-1/
Arizona,Phoenix,Omnis Network,Omnis Network,"1005 W. Geneva Dr., Tempe, CA 85282",33.3944484,-111.952482,/usa/arizona/phoenix/omnis-network/
Arizona,Phoenix,Unknown Company,3110 North Central Avenue,"3110 North Central Avenue, Phoenix, CA 85012",33.4849421,-112.0757684,/usa/arizona/phoenix/3110-north-central/
Arizona,Phoenix,XO Communications,XO Phoenix #2,"3930 E. Watkins, Phoenix, CA 85034",33.4246978,-111.9968163,/usa/arizona/phoenix/xo-phoenix2/
Arizona,Phoenix,tw telecom,tw telecom Phoenix #2,"3300 N Central Ave, Phoenix, CA 85012",33.4870012,-112.0743246,/usa/arizona/phoenix/twtc-phoenix2/
Arizona,Phoenix,XO Communications,XO Phoenix,"120 East Van Buren Street, Phoenix, CA 85004",33.4520026,-112.0720424,/usa/arizona/phoenix/xo-phoenix/
Arizona,Phoenix,AT&T Inc.,AT&T 1301 W Univesity,"1301 W University Drive, Mesa, CA 85201",36.778261,-119.4179324,/usa/arizona/phoenix/att-1301-w-univesity/
Arizona,Phoenix,tw telecom,tw telecom Phoenix #1,"3220 N 3rd St, Phoenix, CA 85012",33.485536,-112.0697704,/usa/arizona/phoenix/twtc-phoenix1/
Arizona,Tucson,Involta,Involta Tucson,"1215 E Pennsylvania St, Tucson, CA 85706",32.1721388,-110.9538372,/usa/arizona/tucson/involta-tucson/
Arizona,Tucson,"Login, LLC",Login DC2,"1855 N 6th Ave, Tucson, CA 85705",32.244939,-110.9691647,/usa/arizona/tucson/login-dc2/
Arizona,Tucson,Lumen,Lumen Tucson,"135 N. 6th Avenue, Tucson, CA 85701",32.2240837,-110.9689655,/usa/arizona/tucson/level3-tucson/
Arizona,Tucson,Simply Bits LLLC,Simply Bits  Vault,"5225 N. Sabino Canyon, Tucson, CA 85750",32.3022087,-110.8246979,/usa/arizona/tucson/dakotapro-data-vault/
Arizona,Tucson,"Login, LLC",Login Top-Tier Data Center,"4003 East Speedway Boulevard, Tucson, CA 85712",32.237287,-110.9072087,/usa/arizona/tucson/login-top-tier-data-center/
Arizona,Tucson,Unknown Company,4003 East Speedway Boulevard,"4003 East Speedway Boulevard, Tucson, CA 85712",32.237287,-110.9072087,/usa/arizona/tucson/4003-east-speedway-boulevard/
Arizona,Tucson,tw telecom,tw telecom Tucson,"3836 S Evans Blvd, Tucson, CA 85714",32.1764042,-110.9534644,/usa/arizona/tucson/twtc-tucson/
Washington,Seattle,Centersquare,Centersquare Lynnwood,"17300 Hwy 99, Lynnwood, CA 98037",47.8420106,-122.3016677,/usa/washington/seattle/evoque-sea1/
Washington,Seattle,Digital Realty,2001 Sixth Avenue (SEA10),"2001 Sixth Avenue, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/the-westin-building-dlr/
Washington,Seattle,Hivelocity,Hivelocity - Seattle 1,"2001 6th Ave, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/hivelocity-westin/
Washington,Seattle,Digital Realty,2020 5th Avenue (SEA11),"2020 5th Avenue, Seattle, CA 98121",47.6144214,-122.3397413,/usa/washington/seattle/2020-5th-avenue/
Washington,Seattle,TierPoint,TierPoint Seattle,"140 Fourth Ave. N, Seattle, CA 98109",47.6194455,-122.3481104,/usa/washington/seattle/adhost-internet/
Washington,Seattle,H5 Data Centers,H5 Data Centers Seattle,"5 Data Centers1000 Denny Way, South Lake Union, CA 98109",47.6190504,-122.3363373,/usa/washington/seattle/h5dc-seattle/
Washington,Seattle,EdgeConneX,EdgeConneX Seattle - EDCSEA01,"3425 S 116th St, Building 6, Seattle, CA 98168",47.4981738,-122.2900027,/usa/washington/seattle/edcsea01/
Washington,Seattle,DataBank,DataBank SEA1 - Downtown Seattle,"2001 6th St, Seattle, CA 98121",47.6152474,-122.3497446,/usa/washington/seattle/zcolo-2001-6th-ave/
Washington,Seattle,Evocative Data Centers,Evocative SEA1,"140 4th Ave N, Seattle, CA 98109",47.6194455,-122.3481104,/usa/washington/seattle/internap-140-4th-ave/
Washington,Seattle,Digital Fortress,Digital Fortress Downtown Seattle,"3101 Western Ave, Seattle, CA 98121",47.6177893,-122.3567627,/usa/washington/seattle/digital-fortress-sea2/
Washington,Seattle,Sabey Data Center Properties LLC,SDC Seattle,"3355 35th Ave S, Tukwila, CA 98168",47.4915504,-122.2888877,/usa/washington/seattle/sabey-sdc52/
Washington,Seattle,DataBank,DataBank SEA2 - SeaTAC,"3311 S 120th Pl, Tukwila, CA 98168",47.4950629,-122.290932,/usa/washington/seattle/zcolo-3311s-120th/
Washington,Seattle,CherryRoad Technologies,CherryRoad SEA2,"3311 South 120th Place, Tukwila, CA 98168",47.4950629,-122.290932,/usa/washington/seattle/cherryroad-sea2/
Washington,Seattle,Digital Fortress,Digital Fortress South Seattle,"12101 Tukwilla International Boulevard, Seattle, CA 98168",47.4940896,-122.2943976,/usa/washington/seattle/tuk-1/
Washington,Seattle,Lunavi,Lunavi Seattle,"2001 6th Avenue, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/green-house-data-seattle/
Washington,Seattle,"The Westin Building, ",The Westin Building,"2001 Sixth LLC2001 Sixth Avenue, Seattle, CA 98121",36.778261,-119.4179324,/usa/washington/seattle/the-westin-building/
Washington,Seattle,Centersquare,Centersquare - Seattle SEA1-B,"3355 S 120th Pl, Seattle, CA 98168",47.4918832,-122.2897923,/usa/washington/seattle/cyxtera-sea1b/
Washington,Seattle,Wowrack,Wowrack,"12201 Tukwila International Blvd, Tukwila, CA 98168",47.4931201,-122.2937124,/usa/washington/seattle/wowrack/
Washington,Seattle,Centersquare,Centersquare - Seattle SEA2-A,"6101 S 180th St, Tukwila, CA 98188",47.4406742,-122.2554762,/usa/washington/seattle/cyxtera-sea2a/
Washington,Seattle,Equinix,Equinix SE3,"2020 Fifth Avenue, Seattle, CA 98121",47.6144214,-122.3397413,/usa/washington/seattle/equinix-se3/
Washington,Seattle,Equinix,Equinix SE4,"6906 South 204th Street, Kent, CA 98032",47.4216883,-122.2475094,/usa/washington/seattle/equinix-se4/
Washington,Seattle,"Optic Fusion, Inc.",Optic Fusion - Westin,"2001 6th Ave, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/optic-fusion-westin/
Washington,Seattle,Centersquare,Centersquare - Seattle SEA1-A,"12301 Tukwila International Blvd, Tukwila, CA 98168",47.4921896,-122.2933454,/usa/washington/seattle/cyxtera-sea1a/
Washington,Seattle,Evocative Data Centers,Evocative - INAP Seattle,"3555 S 120th Place, Seattle, CA 98109",36.778261,-119.4179324,/usa/washington/seattle/internap-westin/
Washington,Seattle,Equinix,Equinix SE2,"2001 Sixth Ave, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/switch-data-seattle/
Washington,Seattle,Lumen,Lumen Bothell,"22722 29th Drive SE, Bothell, CA 98021",47.792304,-122.196742,/usa/washington/seattle/tw-telecom---bothell/
Washington,Seattle,ColoInSeattle.com,ColoInSeattle.com,"12201 Tukwila International Blvd, Seattle, CA 98121",47.4931201,-122.2937124,/usa/washington/seattle/coloinseattlecom/
Washington,Seattle,Digital Fortress,Digital Fortress North Seattle,"4200 194th St. SW, Lynnwood, CA 98036",47.8225022,-122.2894752,/usa/washington/seattle/digital-fortress-north-seattle/
Washington,Seattle,Lumen,Lumen Seattle,"1000 Denny Way, Seattle, CA 98109",47.6190504,-122.3363373,/usa/washington/seattle/level3-seattle/
Washington,Seattle,HopOne Internet,Superb SEA2 - Seattle,"3311 S. 120th Pl., Seattle, CA 98168",47.4950629,-122.290932,/usa/washington/seattle/sea2-seattle/
Washington,Seattle,Lumen,Lumen Seattle 1,"1505 5th Avenue, Seattle, CA 98101",47.6109017,-122.3360766,/usa/washington/seattle/level3-seattle1/
Washington,Seattle,Colocation NorthWest,Colocation Northwest - Seattle,"2001 6th Ave, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/westin-building-exchange/
Washington,Seattle,Semaphore Corporation,Semaphore Seattle,"2001 6th Avenue, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/semaphore-seattle/
Washington,Seattle,WORLDLINK,WORLDLINK South Datacenter,"1300 SW 7th St, Tukwila, CA 98057",47.4738567,-122.2355977,/usa/washington/seattle/worldlink-south-datacenter/
Washington,Seattle,Sabey Data Center Properties LLC12101-,Intergate.West,"12301 Tukwila International Blvd, Tukwila, CA 98168",47.4921896,-122.2933454,/usa/washington/seattle/sabey-intergate-west/
Washington,Seattle,Astute Hosting Incorporated,Astute Hosting Seattle,"2001 6th Ave, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/astute-hosting-seattle/
Washington,Seattle,Colliers International,1505 5th,"1505 5th Ave, Seattle, CA 98101",47.6109017,-122.3360766,/usa/washington/seattle/1505-5th/
Washington,Seattle,Sabey Data Center Properties LLC3311-,Intergate.East,"3511 S. 120th Place, Tukwila, CA 98168",47.4953971,-122.2872928,/usa/washington/seattle/sabey-intergate-east/
Washington,Seattle,Ubiquity Server Solutions,Ubiquity - Seattle,"12101 Tukwila International Blvd, Tukwila, CA 98168",47.4940896,-122.2943976,/usa/washington/seattle/ubiquity---seattle/
Washington,Seattle,DataBank,DataBank - zColo - 12201 Tukwila Intl Blvd,"12201 Tukwila Intl Blvd, Tukwila, CA 98168",47.4931201,-122.2937124,/usa/washington/seattle/zcolo-12201-tukwila/
Washington,Seattle,ColoCrossing,ColoCrossing SEA1,"12201 Tukwila International Blvd, Seattle, CA 98168",47.4931201,-122.2937124,/usa/washington/seattle/colocrossing-sea1/
Washington,Seattle,Seattle Colocation,Seattle Colocation,"12842 Interurban Ave S, Seattle, CA 98168",47.4876428,-122.2759144,/usa/washington/seattle/seattle-colocation/
Washington,Seattle,Hostrunway,Hostrunway Data Center,"12201 Tukwila International Blvd #100, TukwilaWA , Seattle, CA 98168",47.4931577,-122.2938323,/usa/washington/seattle/hostrunway-seattle/
Washington,Seattle,"Cogent Communications, Inc.",Cogent Seattle,"32275 32nd Ave. S., Federal Way, CA 98001",47.3117431,-122.2948627,/usa/washington/seattle/cogent-seattle/
Washington,Seattle,Colocation NorthWest,Colocation Northwest - Redmond,"2520 152nd Ave NE, Redmond, CA 98052",47.6325635,-122.1370322,/usa/washington/seattle/redmond-overlake/
Washington,Seattle,Bothell Data Services,Bothell Data Services,"3301 Monte Villa Pkwy, Bothell, CA 98021",47.779288,-122.1906055,/usa/washington/seattle/bothell-data-services/
Washington,Seattle,Adtaq Issaquah,Adtaq Issaquah,"4 mile from the address, Issaquah, CA 98027",47.5301011,-122.0326191,/usa/washington/seattle/adtaq-issaquah/
Washington,Seattle,"ISOMEDIA, Inc.",Isomedia Westin,"2001 Sixth Avenue, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/isomedia-westin/
Washington,Seattle,Unknown Company,Fisher Plaza,"140 Fourth Avenue North, Seattle, CA 98109",47.6194455,-122.3481104,/usa/washington/seattle/fisher-building/
Washington,Seattle,Wowrack,Wowrack.com,"2001 Sixth Avenue, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/wowrack-com/
Washington,Seattle,Cortland Electronics Corp,Cortland Communications,"2001 Sixth Avenue, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/cortland-communications/
Washington,Seattle,SoftLayer,SoftLayer - SEA01,"3355 South 120th Place, Seattle, CA 98168",47.4918832,-122.2897923,/usa/washington/seattle/softlayer-sjc01/
Washington,Seattle,XO Communications,XO Seattle,"1100 Second Avenue, Seattle, CA 98101",47.6065322,-122.3357087,/usa/washington/seattle/xo-seattle/
Washington,Seattle,"ColoCenters, Inc.",ColoCenters,"2001 Sixth Avenue, Seattle, CA 98121",47.6143474,-122.3388835,/usa/washington/seattle/colocenters/
Washington,Seattle,tw telecom,tw telecom Seattle,"223 Taylor Ave N, Seattle, CA 98109",47.6204617,-122.3466586,/usa/washington/seattle/twtc-seattle/
Washington,Seattle,"ISOMEDIA, Inc.",Overlake business Center,"2400 152nd ave NE, Redmond, CA 98052",47.6315918,-122.1376901,/usa/washington/seattle/overlake-business-center/
Washington,Seattle,"BitPusher, LLC.",BitPusher,"12101 Tukwila International Blvd, Tukwila, CA 98168",47.4940896,-122.2943976,/usa/washington/seattle/bitpusher/
Washington,Spokane,TierPoint,TierPoint Spokane,"23403 E. Mission Avenue, Liberty Lake, CA 99019",47.6718948,-117.0916076,/usa/washington/spokane/tierpoint/
Washington,Spokane,H5 Data Centers,H5 Data Centers Quincy,"5 Data Centers1711 M Street NE, Quincy, CA 98848",47.2342997,-119.8525504,/usa/washington/spokane/h5-quincy/
Washington,Spokane,TierPoint,TierPoint Spokane 3,"23017 E. Mission Avenue, Liberty Lake, CA 99019",47.6719509,-117.095966,/usa/washington/spokane/tierpoint-spo03/
Washington,Spokane,Neutron,Neutron,"422 W Riverside, Spokane, CA 99201",47.6583722,-117.4192324,/usa/washington/spokane/neutron/
Washington,Spokane,Interlink,Interlink,"418 E Pacific, Spokane, CA 99202",47.6553665,-117.4042879,/usa/washington/spokane/interlink/
Washington,Spokane,"OrbitCom, Inc.","OrbitCom, Inc. - Spokane","118 N. Stevens St, Spokane, CA 99201",47.6584423,-117.4191053,/usa/washington/spokane/oneeighty-spokane/
Washington,Spokane,tw telecom,tw telecom Spokane,"601 W Main Ave, Spokane, CA 99201",47.6587805,-117.421684,/usa/washington/spokane/twtc-spokane/
Washington,Tacoma,"Optic Fusion, Inc.",Optic Fusion - Perkins Building,"1101 A St., Tacoma, CA 98402",36.778261,-119.4179324,/usa/washington/tacoma/optic-fusion/
Washington,Tacoma,benaroya company,Centeris South Hill Data Center,"1023 - 39th Avenue SE, Puyallup, CA 98374",47.1548585,-122.2790184,/usa/washington/tacoma/south-hill-dc/
Washington,Tacoma,Colocation NorthWest,Colocation Northwest - Tacoma,"1101 A St, Tacoma, CA 98402",36.778261,-119.4179324,/usa/washington/tacoma/colonorthwest-tacoma/
Washington,Bellevue,Colocation NorthWest,Colocation Northwest - Bellevue,"3181 156th Ave SE, Bellevue, CA 98007",47.5819057,-122.134985,/usa/washington/bellevue/bellevue-eastgate/
Washington,Bellingham,Lunavi,Lunavi Bellingham,"851 Coho Way, Bellingham, CA 98225",48.7592129,-122.5035622,/usa/washington/bellingham/ghd-bellingham/
Washington,Walla Walla,Vivio Technologies,Vivio Technologies - WW TS Site,"1473 Rose St, Walla Walla, CA 99362",46.0581755,-118.3660127,/usa/washington/walla-walla/vivio-ww-ts-site/
Washington,Walla Walla,"OrbitCom, Inc.","OrbitCom, Inc. - Walla Walla","1 West Alder, Walla Walla, CA 99362",46.0655191,-118.3386938,/usa/washington/walla-walla/oneeighty-walla-walla/
Washington,Walla Walla,Vivio Technologies,Vivio Technologies - WW UG Site,"22 West Main, Walla Walla, CA 99362",46.0666106,-118.3403612,/usa/washington/walla-walla/walla-walla-co/
Washington,Walla Walla,"Advantagecom Networks, Inc.",Advantagecom Networks,"255 A Street, Walla Walla, CA 99362",46.0899925,-118.2807387,/usa/washington/walla-walla/advantagecom-networks/
Washington,Quincy,CyrusOne Data Centers,CyrusOne PNW1 - Quincy,"1025 D Street NW, Quincy, CA 98848",47.2342997,-119.8525504,/usa/washington/quincy/cyrusone-pnw1/
Washington,Quincy,Sabey Data Center Properties LLC,SDC Quincy,"2200 M St NE, Quincy, CA 98848",47.2342997,-119.8525504,/usa/washington/quincy/intergate-quincy-c/
Washington,Quincy,Vantage Data Centers,Vantage WA1 - Quincy,"2101 M Street, NE, Quincy, CA 98848",47.2342997,-119.8525504,/usa/washington/quincy/vantage-wa1-quincy/
Washington,Quincy,Microsoft,Microsoft Columbia Data Center,"1515 Port Industrial Way, Quincy, CA 98848",47.238383,-119.87903,/usa/washington/quincy/microsoft-quincy/
